province,city,district,city,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec
安徽,安庆,怀宁,7.6,10.0,14.6,21.2,26.6,29.4,32.9,32.2,27.9,22.7,16.5,10.4
安徽,安庆,宿松,7.6,10.0,14.6,21.2,26.6,29.4,32.9,32.2,27.9,22.7,16.5,10.4
安徽,安庆,望江,7.6,10.0,14.6,21.2,26.6,29.4,32.9,32.2,27.9,22.7,16.5,10.4
安徽,安庆,岳西,7.3,10.3,13.4,20.7,25.8,28.0,31.4,31.0,27.4,22.2,16.1,10.5
安徽,安庆,桐城,7.3,10.3,13.4,20.7,25.8,28.0,31.4,31.0,27.4,22.2,16.1,10.5
安徽,宿州,宿州,6.1,9.0,14.2,21.3,26.8,31.0,31.9,31.0,27.4,22.4,15.1,8.5
安徽,宿州,砀山,5.2,8.6,14.1,21.3,26.6,30.8,31.6,30.6,26.8,21.7,14.2,7.4
安徽,宿州,灵璧,6.1,9.0,14.2,21.3,26.8,31.0,31.9,31.0,27.4,22.4,15.1,8.5
安徽,宿州,泗县,6.1,9.0,14.2,21.3,26.8,31.0,31.9,31.0,27.4,22.4,15.1,8.5
安徽,宿州,萧县,5.2,8.6,14.1,21.3,26.6,30.8,31.6,30.6,26.8,21.7,14.2,7.4
安徽,阜阳,阜阳,6.6,9.5,14.5,21.4,26.8,30.7,31.9,31.1,27.3,22.4,15.6,9.1
安徽,阜阳,阜南,6.6,9.5,14.5,21.4,26.8,30.7,31.9,31.1,27.3,22.4,15.6,9.1
安徽,阜阳,颍上,6.6,9.5,14.5,21.4,26.8,30.7,31.9,31.1,27.3,22.4,15.6,9.1
安徽,阜阳,临泉,6.6,9.5,14.5,21.4,26.8,30.7,31.9,31.1,27.3,22.4,15.6,9.1
安徽,阜阳,界首,6.6,9.5,14.5,21.4,26.8,30.7,31.9,31.1,27.3,22.4,15.6,9.1
安徽,阜阳,太和,6.6,9.5,14.5,21.4,26.8,30.7,31.9,31.1,27.3,22.4,15.6,9.1
安徽,亳州,亳州,6.0,9.2,14.5,21.6,27.0,31.4,32.0,30.9,27.2,22.2,14.8,8.1
安徽,亳州,涡阳,6.0,9.2,14.5,21.6,27.0,31.4,32.0,30.9,27.2,22.2,14.8,8.1
安徽,亳州,利辛,6.0,9.2,14.5,21.6,27.0,31.4,32.0,30.9,27.2,22.2,14.8,8.1
安徽,亳州,蒙城,6.0,9.2,14.5,21.6,27.0,31.4,32.0,30.9,27.2,22.2,14.8,8.1
安徽,黄山,黄山,9.1,11.6,15.9,22.2,27.2,29.7,33.3,33.1,29.2,24.0,17.9,11.9
安徽,黄山,黄山区,9.1,11.6,15.9,22.2,27.2,29.7,33.3,33.1,29.2,24.0,17.9,11.9
安徽,黄山,屯溪,9.1,11.6,15.9,22.2,27.2,29.7,33.3,33.1,29.2,24.0,17.9,11.9
安徽,黄山,祁门,9.1,11.6,15.9,22.2,27.2,29.7,33.3,33.1,29.2,24.0,17.9,11.9
安徽,黄山,黟县,9.1,11.6,15.9,22.2,27.2,29.7,33.3,33.1,29.2,24.0,17.9,11.9
安徽,黄山,歙县,9.1,11.6,15.9,22.2,27.2,29.7,33.3,33.1,29.2,24.0,17.9,11.9
安徽,黄山,休宁,9.1,11.6,15.9,22.2,27.2,29.7,33.3,33.1,29.2,24.0,17.9,11.9
安徽,黄山,黄山风景区,1.2,2.9,6.6,11.6,15.8,18.1,20.5,20.3,17.0,12.9,8.3,3.4
安徽,滁州,滁州,6.8,9.1,14.0,20.7,26.3,29.2,31.9,31.4,27.6,22.4,15.9,9.5
安徽,滁州,凤阳,9.1,11.6,15.9,22.2,27.2,29.7,33.3,33.1,29.2,24.0,17.9,11.9
安徽,滁州,明光,9.1,11.6,15.9,22.2,27.2,29.7,33.3,33.1,29.2,24.0,17.9,11.9
安徽,滁州,定远,9.1,11.6,15.9,22.2,27.2,29.7,33.3,33.1,29.2,24.0,17.9,11.9
安徽,滁州,全椒,9.1,11.6,15.9,22.2,27.2,29.7,33.3,33.1,29.2,24.0,17.9,11.9
安徽,滁州,来安,9.1,11.6,15.9,22.2,27.2,29.7,33.3,33.1,29.2,24.0,17.9,11.9
安徽,滁州,天长,9.1,11.6,15.9,22.2,27.2,29.7,33.3,33.1,29.2,24.0,17.9,11.9
安徽,淮北,淮北,6.1,9.0,14.2,21.3,26.8,31.0,31.9,31.0,27.4,22.4,15.1,8.5
安徽,淮北,濉溪,6.1,9.0,14.2,21.3,26.8,31.0,31.9,31.0,27.4,22.4,15.1,8.5
安徽,铜陵,铜陵,6.9,8.2,13.3,20.4,25.4,28.9,32.3,32.2,27.0,22.0,15.8,9.7
安徽,宣城,宣城,8.4,10.8,15.5,22.0,27.0,29.5,33.3,32.4,28.0,23.1,17.1,11.2
安徽,宣城,泾县,8.4,10.8,15.5,22.0,27.0,29.5,33.3,32.4,28.0,23.1,17.1,11.2
安徽,宣城,旌德,8.4,10.8,15.5,22.0,27.0,29.5,33.3,32.4,28.0,23.1,17.1,11.2
安徽,宣城,宁国,8.4,10.8,15.5,22.0,27.0,29.5,33.3,32.4,28.0,23.1,17.1,11.2
安徽,宣城,绩溪,8.4,10.8,15.5,22.0,27.0,29.5,33.3,32.4,28.0,23.1,17.1,11.2
安徽,宣城,广德,8.4,10.8,15.5,22.0,27.0,29.5,33.3,32.4,28.0,23.1,17.1,11.2
安徽,宣城,郎溪,8.4,10.8,15.5,22.0,27.0,29.5,33.3,32.4,28.0,23.1,17.1,11.2
安徽,六安,六安,7.0,9.5,14.5,21.4,26.7,29.4,32.4,31.4,27.3,22.2,16.0,9.8
安徽,六安,霍邱,7.0,9.5,14.5,21.4,26.7,29.4,32.4,31.4,27.3,22.2,16.0,9.8
安徽,六安,寿县,6.5,9.1,14.1,20.8,26.5,29.7,31.3,30.7,27.1,22.3,15.6,9.1
安徽,六安,金寨,7.0,9.5,14.5,21.4,26.7,29.4,32.4,31.4,27.3,22.2,16.0,9.8
安徽,六安,霍山,7.8,10.2,15.1,22.0,27.0,29.7,32.7,31.5,27.3,22.4,16.6,10.7
安徽,六安,舒城,7.0,9.5,14.5,21.4,26.7,29.4,32.4,31.4,27.3,22.2,16.0,9.8
安徽,池州,池州,7.6,10.0,14.6,21.2,26.6,29.4,32.9,32.2,27.9,22.7,16.5,10.4
安徽,池州,东至,7.6,10.0,14.6,21.2,26.6,29.4,32.9,32.2,27.9,22.7,16.5,10.4
安徽,池州,青阳,7.6,10.0,14.6,21.2,26.6,29.4,32.9,32.2,27.9,22.7,16.5,10.4
安徽,池州,九华山,7.6,10.0,14.6,21.2,26.6,29.4,32.9,32.2,27.9,22.7,16.5,10.4
安徽,池州,石台,7.6,10.0,14.6,21.2,26.6,29.4,32.9,32.2,27.9,22.7,16.5,10.4
北京,北京,北京,1.8,5.0,11.6,20.3,26.0,30.2,30.9,29.7,25.8,19.1,10.1,3.7
北京,北京,平谷,1.5,6.0,12.0,20.2,25.6,30.2,30.9,29.8,25.6,19.3,9.9,3.7
北京,北京,门头沟,1.8,5.0,11.6,20.3,26.0,30.2,30.9,29.7,25.8,19.1,10.1,3.7
北京,北京,密云,1.5,6.0,12.0,20.2,25.6,30.2,30.9,29.8,25.6,19.3,9.9,3.7
北京,北京,房山,1.8,5.0,11.6,20.3,26.0,30.2,30.9,29.7,25.8,19.1,10.1,3.7
北京,北京,大兴,1.8,5.0,11.6,20.3,26.0,30.2,30.9,29.7,25.8,19.1,10.1,3.7
北京,北京,石景山,1.8,5.0,11.6,20.3,26.0,30.2,30.9,29.7,25.8,19.1,10.1,3.7
北京,北京,丰台,1.8,5.0,11.6,20.3,26.0,30.2,30.9,29.7,25.8,19.1,10.1,3.7
北京,北京,延庆,1.8,5.0,11.6,20.3,26.0,30.2,30.9,29.7,25.8,19.1,10.1,3.7
北京,北京,昌平,1.8,5.0,11.6,20.3,26.0,30.2,30.9,29.7,25.8,19.1,10.1,3.7
北京,北京,通州,1.8,5.0,11.6,20.3,26.0,30.2,30.9,29.7,25.8,19.1,10.1,3.7
北京,北京,怀柔,1.5,6.0,12.0,20.2,25.6,30.2,30.9,29.8,25.6,19.3,9.9,3.7
北京,北京,顺义,1.8,5.0,11.6,20.3,26.0,30.2,30.9,29.7,25.8,19.1,10.1,3.7
北京,北京,朝阳,1.8,5.0,11.6,20.3,26.0,30.2,30.9,29.7,25.8,19.1,10.1,3.7
北京,北京,海淀,1.8,5.0,11.6,20.3,26.0,30.2,30.9,29.7,25.8,19.1,10.1,3.7
重庆,重庆,重庆,10.3,12.9,17.7,23.0,27.2,29.4,33.0,33.2,28.3,21.7,17.1,11.5
重庆,重庆,秀山,7.6,9.3,13.7,19.9,24.4,27.2,30.1,30.2,26.1,20.1,15.5,10.2
重庆,重庆,酉阳,7.6,9.3,13.7,19.9,24.4,27.2,30.1,30.2,26.1,20.1,15.5,10.2
重庆,重庆,綦江,10.3,12.9,17.7,23.0,27.2,29.4,33.0,33.2,28.3,21.7,17.1,11.5
重庆,重庆,彭水,9.9,11.4,16.2,22.7,26.6,29.4,33.2,33.7,28.2,22.4,16.8,11.8
重庆,重庆,武隆,9.7,12.1,17.1,22.6,26.6,29.2,33.0,33.9,28.0,22.0,16.6,11.1
重庆,重庆,丰都,9.7,12.1,17.1,22.6,26.6,29.2,33.0,33.9,28.0,22.0,16.6,11.1
重庆,重庆,璧山,10.3,12.9,17.7,23.0,27.2,29.4,33.0,33.2,28.3,21.7,17.1,11.5
重庆,重庆,铜梁,10.3,12.9,17.7,23.0,27.2,29.4,33.0,33.2,28.3,21.7,17.1,11.5
重庆,重庆,荣昌,10.3,12.9,17.7,23.0,27.2,29.4,33.0,33.2,28.3,21.7,17.1,11.5
重庆,重庆,大足,10.3,12.9,17.7,23.0,27.2,29.4,33.0,33.2,28.3,21.7,17.1,11.5
重庆,重庆,石柱,9.9,11.4,16.2,22.7,26.6,29.4,33.2,33.7,28.2,22.4,16.8,11.8
重庆,重庆,忠县,8.8,11.3,16.0,21.6,26.0,28.5,31.7,32.0,27.4,21.0,16.1,10.1
重庆,重庆,梁平,8.8,11.3,16.0,21.6,26.0,28.5,31.7,32.0,27.4,21.0,16.1,10.1
重庆,重庆,垫江,8.8,11.3,16.0,21.6,26.0,28.5,31.7,32.0,27.4,21.0,16.1,10.1
重庆,重庆,潼南,10.3,12.9,17.7,23.0,27.2,29.4,33.0,33.2,28.3,21.7,17.1,11.5
重庆,重庆,巫山,8.3,10.4,15.0,21.0,25.2,28.0,30.9,31.5,26.8,20.6,15.7,9.9
重庆,重庆,奉节,8.3,10.4,15.0,21.0,25.2,28.0,30.9,31.5,26.8,20.6,15.7,9.9
重庆,重庆,巫溪,8.3,10.4,15.0,21.0,25.2,28.0,30.9,31.5,26.8,20.6,15.7,9.9
重庆,重庆,云阳,8.3,10.4,15.0,21.0,25.2,28.0,30.9,31.5,26.8,20.6,15.7,9.9
重庆,重庆,城口,8.3,10.4,15.0,21.0,25.2,28.0,30.9,31.5,26.8,20.6,15.7,9.9
重庆,重庆,开县,10.7,13.2,17.9,23.4,27.7,30.2,33.7,34.1,29.4,22.9,18.0,12.0
重庆,重庆,涪陵,9.7,12.1,17.1,22.6,26.6,29.2,33.0,33.9,28.0,22.0,16.6,11.1
重庆,重庆,万州,10.7,13.2,17.9,23.4,27.7,30.2,33.7,34.1,29.4,22.9,18.0,12.0
重庆,重庆,黔江,7.6,9.3,13.7,19.9,24.4,27.2,30.1,30.2,26.1,20.1,15.5,10.2
重庆,重庆,长寿,9.7,12.1,17.1,22.6,26.6,29.2,33.0,33.9,28.0,22.0,16.6,11.1
重庆,重庆,巴南,10.3,12.9,17.7,23.0,27.2,29.4,33.0,33.2,28.3,21.7,17.1,11.5
重庆,重庆,北碚,10.3,12.9,17.7,23.0,27.2,29.4,33.0,33.2,28.3,21.7,17.1,11.5
重庆,重庆,渝北,10.3,12.9,17.7,23.0,27.2,29.4,33.0,33.2,28.3,21.7,17.1,11.5
重庆,重庆,万盛,10.3,12.9,17.7,23.0,27.2,29.4,33.0,33.2,28.3,21.7,17.1,11.5
重庆,重庆,江津,10.3,12.9,17.7,23.0,27.2,29.4,33.0,33.2,28.3,21.7,17.1,11.5
重庆,重庆,南川,9.7,12.1,17.1,22.6,26.6,29.2,33.0,33.9,28.0,22.0,16.6,11.1
重庆,重庆,合川,10.3,12.9,17.7,23.0,27.2,29.4,33.0,33.2,28.3,21.7,17.1,11.5
重庆,重庆,永川,10.3,12.9,17.7,23.0,27.2,29.4,33.0,33.2,28.3,21.7,17.1,11.5
福建,福州,福州,15.2,15.2,18.1,23.2,26.7,30.5,34.1,33.3,30.2,26.4,22.0,17.7
福建,福州,闽清,15.2,15.2,18.1,23.2,26.7,30.5,34.1,33.3,30.2,26.4,22.0,17.7
福建,福州,闽侯,15.2,15.2,18.1,23.2,26.7,30.5,34.1,33.3,30.2,26.4,22.0,17.7
福建,福州,罗源,15.2,15.2,18.1,23.2,26.7,30.5,34.1,33.3,30.2,26.4,22.0,17.7
福建,福州,连江,15.2,15.2,18.1,23.2,26.7,30.5,34.1,33.3,30.2,26.4,22.0,17.7
福建,福州,永泰,15.2,15.2,18.1,23.2,26.7,30.5,34.1,33.3,30.2,26.4,22.0,17.7
福建,福州,平潭,13.8,13.8,16.2,20.5,24.7,28.1,30.9,30.8,28.6,24.6,20.6,16.2
福建,福州,长乐,15.2,15.2,18.1,23.2,26.7,30.5,34.1,33.3,30.2,26.4,22.0,17.7
福建,福州,福清,15.2,15.2,18.1,23.2,26.7,30.5,34.1,33.3,30.2,26.4,22.0,17.7
福建,厦门,厦门,17.3,17.5,19.5,23.5,27.0,29.7,32.2,32.0,30.4,27.5,23.8,19.4
福建,厦门,同安,17.3,17.5,19.5,23.5,27.0,29.7,32.2,32.0,30.4,27.5,23.8,19.4
福建,宁德,宁德,11.6,12.6,15.7,20.5,23.8,26.5,29.7,28.9,26.0,22.2,17.9,13.9
福建,宁德,古田,11.6,12.6,15.7,20.5,23.8,26.5,29.7,28.9,26.0,22.2,17.9,13.9
福建,宁德,霞浦,13.8,14.3,17.1,22.2,26.4,29.5,33.4,33.0,29.9,25.8,21.2,16.5
福建,宁德,寿宁,13.8,14.3,17.1,22.2,26.4,29.5,33.4,33.0,29.9,25.8,21.2,16.5
福建,宁德,周宁,11.6,12.6,15.7,20.5,23.8,26.5,29.7,28.9,26.0,22.2,17.9,13.9
福建,宁德,福安,11.6,12.6,15.7,20.5,23.8,26.5,29.7,28.9,26.0,22.2,17.9,13.9
福建,宁德,柘荣,13.8,14.3,17.1,22.2,26.4,29.5,33.4,33.0,29.9,25.8,21.2,16.5
福建,宁德,福鼎,13.8,14.3,17.1,22.2,26.4,29.5,33.4,33.0,29.9,25.8,21.2,16.5
福建,宁德,屏南,11.6,12.6,15.7,20.5,23.8,26.5,29.7,28.9,26.0,22.2,17.9,13.9
福建,莆田,莆田,15.2,15.2,18.1,23.2,26.7,30.5,34.1,33.3,30.2,26.4,22.0,17.7
福建,莆田,仙游,15.2,15.2,18.1,23.2,26.7,30.5,34.1,33.3,30.2,26.4,22.0,17.7
福建,莆田,秀屿港,15.2,15.2,18.1,23.2,26.7,30.5,34.1,33.3,30.2,26.4,22.0,17.7
福建,莆田,涵江,15.2,15.2,18.1,23.2,26.7,30.5,34.1,33.3,30.2,26.4,22.0,17.7
福建,莆田,秀屿,15.2,15.2,18.1,23.2,26.7,30.5,34.1,33.3,30.2,26.4,22.0,17.7
福建,莆田,荔城,15.2,15.2,18.1,23.2,26.7,30.5,34.1,33.3,30.2,26.4,22.0,17.7
福建,莆田,城厢,15.2,15.2,18.1,23.2,26.7,30.5,34.1,33.3,30.2,26.4,22.0,17.7
福建,泉州,泉州,15.0,14.8,16.7,20.6,24.7,27.6,29.8,30.2,29.2,25.9,21.9,17.4
福建,泉州,安溪,15.0,14.8,16.7,20.6,24.7,27.6,29.8,30.2,29.2,25.9,21.9,17.4
福建,泉州,永春,15.0,14.8,16.7,20.6,24.7,27.6,29.8,30.2,29.2,25.9,21.9,17.4
福建,泉州,德化,15.0,14.8,16.7,20.6,24.7,27.6,29.8,30.2,29.2,25.9,21.9,17.4
福建,泉州,南安,15.0,14.8,16.7,20.6,24.7,27.6,29.8,30.2,29.2,25.9,21.9,17.4
福建,泉州,崇武,15.0,14.8,16.7,20.6,24.7,27.6,29.8,30.2,29.2,25.9,21.9,17.4
福建,泉州,惠安,15.0,14.8,16.7,20.6,24.7,27.6,29.8,30.2,29.2,25.9,21.9,17.4
福建,泉州,晋江,15.0,14.8,16.7,20.6,24.7,27.6,29.8,30.2,29.2,25.9,21.9,17.4
福建,泉州,石狮,15.0,14.8,16.7,20.6,24.7,27.6,29.8,30.2,29.2,25.9,21.9,17.4
福建,漳州,漳州,18.5,18.7,20.9,25.0,28.5,31.2,34.0,33.5,31.6,28.6,25.0,20.6
福建,漳州,长泰,18.5,18.7,20.9,25.0,28.5,31.2,34.0,33.5,31.6,28.6,25.0,20.6
福建,漳州,南靖,18.5,18.7,20.9,25.0,28.5,31.2,34.0,33.5,31.6,28.6,25.0,20.6
福建,漳州,平和,18.5,18.7,20.9,25.0,28.5,31.2,34.0,33.5,31.6,28.6,25.0,20.6
福建,漳州,龙海,18.5,18.7,20.9,25.0,28.5,31.2,34.0,33.5,31.6,28.6,25.0,20.6
福建,漳州,漳浦,18.5,18.7,20.9,25.0,28.5,31.2,34.0,33.5,31.6,28.6,25.0,20.6
福建,漳州,诏安,18.5,18.7,20.9,25.0,28.5,31.2,34.0,33.5,31.6,28.6,25.0,20.6
福建,漳州,东山,16.4,16.4,18.4,22.4,26.3,28.9,30.9,30.8,29.8,27.0,23.1,18.7
福建,漳州,云霄,18.5,18.7,20.9,25.0,28.5,31.2,34.0,33.5,31.6,28.6,25.0,20.6
福建,漳州,华安,18.5,18.7,20.9,25.0,28.5,31.2,34.0,33.5,31.6,28.6,25.0,20.6
福建,龙岩,龙岩,17.4,17.7,20.7,24.6,27.6,30.4,33.1,32.7,30.7,27.4,22.5,19.0
福建,龙岩,长汀,14.1,15.5,18.7,24.0,27.6,30.1,33.0,32.6,29.9,26.3,21.5,16.5
福建,龙岩,连城,17.4,17.7,20.7,24.6,27.6,30.4,33.1,32.7,30.7,27.4,22.5,19.0
福建,龙岩,武平,17.4,17.7,20.7,24.6,27.6,30.4,33.1,32.7,30.7,27.4,22.5,19.0
福建,龙岩,上杭,16.3,16.9,20.4,25.0,28.3,31.0,33.6,33.1,31.1,27.8,22.9,18.4
福建,龙岩,永定,17.4,17.7,20.7,24.6,27.6,30.4,33.1,32.7,30.7,27.4,22.5,19.0
福建,龙岩,漳平,17.4,17.7,20.7,24.6,27.6,30.4,33.1,32.7,30.7,27.4,22.5,19.0
福建,三明,三明,15.4,17.0,20.4,25.3,28.8,31.4,34.7,33.9,30.9,27.0,21.8,16.9
福建,三明,宁化,15.4,17.0,20.4,25.3,28.8,31.4,34.7,33.9,30.9,27.0,21.8,16.9
福建,三明,清流,15.4,17.0,20.4,25.3,28.8,31.4,34.7,33.9,30.9,27.0,21.8,16.9
福建,三明,泰宁,12.7,14.4,17.7,23.4,27.4,30.0,33.4,33.0,30.1,25.8,20.5,15.4
福建,三明,将乐,12.7,14.4,17.7,23.4,27.4,30.0,33.4,33.0,30.1,25.8,20.5,15.4
福建,三明,建宁,12.7,14.4,17.7,23.4,27.4,30.0,33.4,33.0,30.1,25.8,20.5,15.4
福建,三明,明溪,12.7,14.4,17.7,23.4,27.4,30.0,33.4,33.0,30.1,25.8,20.5,15.4
福建,三明,沙县,12.7,14.4,17.7,23.4,27.4,30.0,33.4,33.0,30.1,25.8,20.5,15.4
福建,三明,尤溪,15.4,17.0,20.4,25.3,28.8,31.4,34.7,33.9,30.9,27.0,21.8,16.9
福建,三明,永安,15.4,17.0,20.4,25.3,28.8,31.4,34.7,33.9,30.9,27.0,21.8,16.9
福建,三明,大田,15.4,17.0,20.4,25.3,28.8,31.4,34.7,33.9,30.9,27.0,21.8,16.9
福建,南平,南平,14.8,16.3,19.6,24.6,28.3,31.2,34.8,34.2,31.1,26.9,21.7,16.7
福建,南平,顺昌,14.8,16.3,19.6,24.6,28.3,31.2,34.8,34.2,31.1,26.9,21.7,16.7
福建,南平,光泽,12.9,14.6,17.9,23.6,27.7,30.4,34.0,33.5,30.6,26.3,20.8,15.7
福建,南平,邵武,12.9,14.6,17.9,23.6,27.7,30.4,34.0,33.5,30.6,26.3,20.8,15.7
福建,南平,武夷山,12.8,14.1,18.1,23.3,27.1,30.5,34.2,33.8,30.6,26.0,20.0,15.1
福建,南平,浦城,12.0,13.8,17.4,23.3,27.3,29.7,33.5,33.3,30.0,25.7,20.2,14.8
福建,南平,建阳,12.8,14.1,18.1,23.3,27.1,30.5,34.2,33.8,30.6,26.0,20.0,15.1
福建,南平,松溪,14.0,15.7,19.1,24.6,28.4,31.1,34.8,34.4,31.2,26.9,21.4,16.1
福建,南平,政和,14.0,15.7,19.1,24.6,28.4,31.1,34.8,34.4,31.2,26.9,21.4,16.1
福建,南平,建瓯,14.0,15.7,19.1,24.6,28.4,31.1,34.8,34.4,31.2,26.9,21.4,16.1
甘肃,兰州,兰州,1.7,6.0,12.2,19.6,24.1,27.3,29.3,27.9,22.8,16.7,9.5,2.8
甘肃,兰州,皋兰,1.7,6.0,12.2,19.6,24.1,27.3,29.3,27.9,22.8,16.7,9.5,2.8
甘肃,兰州,永登,1.7,6.0,12.2,19.6,24.1,27.3,29.3,27.9,22.8,16.7,9.5,2.8
甘肃,兰州,榆中,0.5,4.2,9.7,16.3,20.7,23.9,26.2,25.1,20.0,14.0,7.9,2.0
甘肃,定西,定西,1.4,5.4,10.9,17.1,21.3,24.0,26.3,25.4,20.6,14.9,8.8,2.8
甘肃,定西,通渭,1.4,5.4,10.9,17.1,21.3,24.0,26.3,25.4,20.6,14.9,8.8,2.8
甘肃,定西,陇西,1.4,5.4,10.9,17.1,21.3,24.0,26.3,25.4,20.6,14.9,8.8,2.8
甘肃,定西,渭源,1.4,5.4,10.9,17.1,21.3,24.0,26.3,25.4,20.6,14.9,8.8,2.8
甘肃,定西,临洮,1.4,5.4,10.9,17.1,21.3,24.0,26.3,25.4,20.6,14.9,8.8,2.8
甘肃,定西,漳县,2.9,5.1,9.3,14.5,18.2,20.8,23.1,22.6,18.2,13.2,8.8,4.4
甘肃,定西,岷县,2.9,5.1,9.3,14.5,18.2,20.8,23.1,22.6,18.2,13.2,8.8,4.4
甘肃,定西,安定,1.4,5.4,10.9,17.1,21.3,24.0,26.3,25.4,20.6,14.9,8.8,2.8
甘肃,平凉,平凉,2.4,5.3,11.0,18.0,22.6,26.2,27.5,25.7,20.9,15.1,9.5,3.8
甘肃,平凉,泾川,2.4,5.3,11.0,18.0,22.6,26.2,27.5,25.7,20.9,15.1,9.5,3.8
甘肃,平凉,灵台,2.4,5.3,11.0,18.0,22.6,26.2,27.5,25.7,20.9,15.1,9.5,3.8
甘肃,平凉,崇信,2.4,5.3,11.0,18.0,22.6,26.2,27.5,25.7,20.9,15.1,9.5,3.8
甘肃,平凉,华亭,2.4,5.3,11.0,18.0,22.6,26.2,27.5,25.7,20.9,15.1,9.5,3.8
甘肃,平凉,庄浪,2.4,5.3,11.0,18.0,22.6,26.2,27.5,25.7,20.9,15.1,9.5,3.8
甘肃,平凉,静宁,2.4,5.3,11.0,18.0,22.6,26.2,27.5,25.7,20.9,15.1,9.5,3.8
甘肃,平凉,崆峒,2.4,5.3,11.0,18.0,22.6,26.2,27.5,25.7,20.9,15.1,9.5,3.8
甘肃,庆阳,庆阳,1.7,5.3,11.3,18.8,24.0,27.9,29.3,27.0,22.1,15.9,9.4,3.3
甘肃,庆阳,环县,1.7,5.3,11.3,18.8,24.0,27.9,29.3,27.0,22.1,15.9,9.4,3.3
甘肃,庆阳,华池,1.7,5.3,11.3,18.8,24.0,27.9,29.3,27.0,22.1,15.9,9.4,3.3
甘肃,庆阳,合水,1.7,5.3,11.3,18.8,24.0,27.9,29.3,27.0,22.1,15.9,9.4,3.3
甘肃,庆阳,正宁,1.7,5.3,11.3,18.8,24.0,27.9,29.3,27.0,22.1,15.9,9.4,3.3
甘肃,庆阳,宁县,1.7,5.3,11.3,18.8,24.0,27.9,29.3,27.0,22.1,15.9,9.4,3.3
甘肃,庆阳,镇原,1.7,5.3,11.3,18.8,24.0,27.9,29.3,27.0,22.1,15.9,9.4,3.3
